time,odom_x,odom_y,fused_x,fused_y,lidar_avg
1763897438317,1.2445,0.460361,1.2445,0.460361,
1763897438359,1.2445,0.460362,1.2445,0.460362,
1763897438400,1.2445,0.460362,1.2445,0.460362,
1763897438440,1.24449,0.460362,1.24449,0.460362,
1763897438480,1.24449,0.460363,1.24449,0.460363,
1763897438518,1.24449,0.460363,1.24449,0.460363,
1763897438562,1.24449,0.460363,1.24449,0.460363,
1763897438597,1.24449,0.460364,1.24449,0.460364,
1763897438629,1.24449,0.460364,1.24449,0.460364,
1763897438678,1.24449,0.460365,1.24449,0.460365,
1763897438717,1.24449,0.460365,1.24449,0.460365,
1763897438742,1.24448,0.460366,1.24448,0.460366,
1763897438788,1.24448,0.460366,1.24448,0.460366,
1763897438825,1.24448,0.460366,1.24448,0.460366,
1763897438856,1.24448,0.460367,1.24448,0.460367,
1763897438898,1.24448,0.460367,1.24448,0.460367,
1763897438938,1.24448,0.460368,1.24448,0.460368,
1763897438968,1.24448,0.460368,1.24448,0.460368,
1763897439014,1.24448,0.460368,1.24448,0.460368,
1763897439053,1.24447,0.460369,1.24447,0.460369,
1763897439085,1.24447,0.460369,1.24447,0.460369,
1763897439122,1.24447,0.460369,1.24447,0.460369,
1763897439163,1.24447,0.46037,1.24447,0.46037,
1763897439194,1.24447,0.46037,1.24447,0.46037,
1763897439235,1.24447,0.460371,1.24447,0.460371,
1763897439266,1.24447,0.460371,1.24447,0.460371,
1763897439312,1.24447,0.460372,1.24447,0.460372,
1763897439345,1.24446,0.460372,1.24446,0.460372,
1763897439380,1.24446,0.460372,1.24446,0.460372,
1763897439419,1.24446,0.460373,1.24446,0.460373,
1763897439455,1.24446,0.460373,1.24446,0.460373,
1763897439492,1.24446,0.460373,1.24446,0.460373,
1763897439535,1.24446,0.460374,1.24446,0.460374,
1763897439576,1.24446,0.460374,1.24446,0.460374,
1763897439605,1.24446,0.460375,1.24446,0.460375,
1763897439640,1.24445,0.460375,1.24445,0.460375,
1763897439687,1.24445,0.460375,1.24445,0.460375,
1763897439713,1.24445,0.460376,1.24445,0.460376,
1763897439751,1.24445,0.460376,1.24445,0.460376,
1763897439782,1.24445,0.460377,1.24445,0.460377,
1763897439818,1.24445,0.460377,1.24445,0.460377,
1763897439860,1.24445,0.460378,1.24445,0.460378,
1763897439898,1.24445,0.460378,1.24445,0.460378,
1763897439935,1.24444,0.460378,1.24444,0.460378,
1763897439973,1.24444,0.460379,1.24444,0.460379,
1763897440021,1.24444,0.460379,1.24444,0.460379,
1763897440064,1.24444,0.460379,1.24444,0.460379,
1763897440091,1.24444,0.46038,1.24444,0.46038,
1763897440129,1.24444,0.46038,1.24444,0.46038,
1763897440167,1.24444,0.460381,1.24444,0.46038,
1763897440210,1.24444,0.460381,1.24444,0.460381,
1763897440241,1.24443,0.460381,1.24443,0.460381,
1763897440287,1.24443,0.460382,1.24443,0.460382,
1763897440326,1.24443,0.460382,1.24443,0.460382,
1763897440360,1.24443,0.460383,1.24443,0.460383,
1763897440391,1.24443,0.460383,1.24443,0.460383,
1763897440434,1.24443,0.460383,1.24443,0.460383,
1763897440459,1.24443,0.460384,1.24443,0.460384,
1763897440496,1.24443,0.460384,1.24443,0.460384,
1763897440544,1.24442,0.460384,1.24442,0.460384,
1763897440572,1.24442,0.460385,1.24442,0.460385,
1763897440610,1.24442,0.460385,1.24442,0.460385,
1763897440646,1.24442,0.460386,1.24442,0.460386,
1763897440692,1.24442,0.460386,1.24442,0.460386,
1763897440737,1.24442,0.460387,1.24442,0.460387,
1763897440782,1.24442,0.460387,1.24442,0.460387,
1763897440825,1.24442,0.460387,1.24442,0.460387,
1763897440867,1.24441,0.460388,1.24441,0.460388,
1763897440894,1.24441,0.460388,1.24441,0.460388,
1763897440931,1.24441,0.460389,1.24441,0.460389,
1763897440964,1.24441,0.460389,1.24441,0.460389,
1763897441010,1.24441,0.460389,1.24441,0.460389,
1763897441050,1.24441,0.46039,1.24441,0.46039,
1763897441082,1.24441,0.46039,1.24441,0.46039,
1763897441119,1.24441,0.46039,1.24441,0.460391,
1763897441157,1.2444,0.460391,1.2444,0.460391,
1763897441199,1.2444,0.460391,1.2444,0.460391,
1763897441229,1.2444,0.460392,1.2444,0.460392,
1763897441268,1.2444,0.460392,1.2444,0.460392,
1763897441305,1.2444,0.460392,1.2444,0.460392,
1763897441336,1.2444,0.460393,1.2444,0.460393,
1763897441369,1.2444,0.460393,1.2444,0.460393,
1763897441411,1.2444,0.460394,1.2444,0.460394,
1763897441456,1.24439,0.460394,1.24439,0.460394,
1763897441503,1.24439,0.460395,1.24439,0.460395,
1763897441544,1.24439,0.460395,1.24439,0.460395,
1763897441582,1.24439,0.460395,1.24439,0.460395,
1763897441612,1.24439,0.460396,1.24439,0.460396,
1763897441647,1.24439,0.460396,1.24439,0.460396,
1763897441684,1.24439,0.460396,1.24439,0.460396,
1763897441722,1.24439,0.460397,1.24439,0.460397,
1763897441769,1.24438,0.460397,1.24438,0.460397,
1763897441806,1.24438,0.460398,1.24438,0.460398,
1763897441838,1.24438,0.460398,1.24438,0.460398,
1763897441873,1.24438,0.460398,1.24438,0.460398,
1763897441915,1.24438,0.460399,1.24438,0.460399,
1763897441943,1.24438,0.460399,1.24438,0.460399,
1763897441979,1.24438,0.4604,1.24438,0.4604,
1763897442028,1.24438,0.4604,1.24438,0.4604,
1763897442069,1.24437,0.4604,1.24437,0.4604,
1763897442097,1.24437,0.460401,1.24437,0.460401,
1763897442139,1.24437,0.460401,1.24437,0.460401,
1763897442177,1.24437,0.460402,1.24437,0.460402,
1763897442205,1.24437,0.460402,1.24437,0.460402,
1763897442252,1.24437,0.460402,1.24437,0.460402,
1763897442290,1.24437,0.460403,1.24437,0.460403,
1763897442330,1.24437,0.460403,1.24437,0.460403,
1763897442377,1.24436,0.460404,1.24436,0.460404,
1763897442416,1.24436,0.460404,1.24436,0.460404,
1763897442448,1.24436,0.460404,1.24436,0.460404,
1763897442493,1.24436,0.460405,1.24436,0.460405,
1763897442536,1.24436,0.460405,1.24436,0.460405,
1763897442567,1.24436,0.460406,1.24436,0.460406,
1763897442619,1.24436,0.460406,1.24436,0.460406,
1763897442648,1.24436,0.460406,1.24436,0.460406,
1763897442681,1.24435,0.460407,1.24435,0.460407,
1763897442718,1.24435,0.460407,1.24435,0.460407,
1763897442767,1.24435,0.460407,1.24435,0.460407,
1763897442803,1.24435,0.460408,1.24435,0.460408,
1763897442848,1.24435,0.460408,1.24435,0.460408,
1763897442879,1.24435,0.460409,1.24435,0.460409,
1763897442923,1.24435,0.460409,1.24435,0.460409,
1763897442972,1.24435,0.46041,1.24435,0.46041,
1763897442998,1.24434,0.46041,1.24434,0.46041,
1763897443037,1.24434,0.46041,1.24434,0.46041,
1763897443075,1.24434,0.460411,1.24434,0.460411,
1763897443118,1.24434,0.460411,1.24434,0.460411,
1763897443152,1.24434,0.460411,1.24434,0.460411,
1763897443181,1.24434,0.460412,1.24434,0.460412,
1763897443215,1.24434,0.460412,1.24434,0.460412,
1763897443255,1.24434,0.460413,1.24434,0.460413,
1763897443288,1.24433,0.460413,1.24433,0.460413,
1763897443324,1.24433,0.460413,1.24433,0.460413,
1763897443371,1.24433,0.460414,1.24433,0.460414,
1763897443400,1.24433,0.460414,1.24433,0.460414,
1763897443436,1.24433,0.460415,1.24433,0.460415,
1763897443484,1.24433,0.460415,1.24433,0.460415,
1763897443531,1.24433,0.460415,1.24433,0.460415,
1763897443562,1.24433,0.460416,1.24433,0.460416,
1763897443594,1.24432,0.460416,1.24432,0.460416,
1763897443634,1.24432,0.460417,1.24432,0.460417,
1763897443673,1.24432,0.460417,1.24432,0.460417,
1763897443702,1.24432,0.460417,1.24432,0.460417,
1763897443737,1.24432,0.460418,1.24432,0.460418,
1763897443783,1.24432,0.460418,1.24432,0.460418,
1763897443806,1.24432,0.460419,1.24432,0.460419,
1763897443842,1.24432,0.460419,1.24432,0.460419,
1763897443878,1.24431,0.460419,1.24431,0.460419,
1763897443910,1.24431,0.46042,1.24431,0.46042,
1763897443953,1.24431,0.46042,1.24431,0.46042,
1763897443992,1.24431,0.460421,1.24431,0.460421,
1763897444023,1.24431,0.460421,1.24431,0.460421,
1763897444071,1.24431,0.460422,1.24431,0.460421,
1763897444110,1.24431,0.460422,1.24431,0.460422,
1763897444141,1.24431,0.460422,1.24431,0.460422,
1763897444169,1.2443,0.460422,1.2443,0.460422,
1763897444215,1.2443,0.460423,1.2443,0.460423,
1763897444245,1.2443,0.460423,1.2443,0.460423,
1763897444283,1.2443,0.460424,1.2443,0.460424,
1763897444336,1.2443,0.460424,1.2443,0.460424,
1763897444372,1.2443,0.460425,1.2443,0.460425,
1763897444404,1.2443,0.460425,1.2443,0.460425,
1763897444441,1.2443,0.460425,1.2443,0.460425,
1763897444472,1.24429,0.460426,1.24429,0.460426,
1763897444516,1.24429,0.460426,1.24429,0.460426,
1763897444552,1.24429,0.460426,1.24429,0.460426,
1763897444584,1.24429,0.460427,1.24429,0.460427,
1763897444622,1.24429,0.460427,1.24429,0.460427,
1763897444653,1.24429,0.460428,1.24429,0.460428,
1763897444683,1.24429,0.460428,1.24429,0.460428,
1763897444730,1.24429,0.460429,1.24429,0.460429,
1763897444766,1.24428,0.460429,1.24428,0.460429,
1763897444800,1.24428,0.460429,1.24428,0.460429,
1763897444836,1.24428,0.46043,1.24428,0.46043,
1763897444870,1.24428,0.46043,1.24428,0.46043,
1763897444911,1.24428,0.46043,1.24428,0.46043,
1763897444940,1.24428,0.460431,1.24428,0.460431,
1763897444979,1.24428,0.460431,1.24428,0.460431,
1763897445016,1.24427,0.460431,1.24427,0.460431,
1763897445052,1.24427,0.460432,1.24427,0.460432,
1763897445082,1.24427,0.460433,1.24427,0.460432,
1763897445116,1.24427,0.460433,1.24427,0.460433,
1763897445155,1.24427,0.460433,1.24427,0.460433,
1763897445197,1.24427,0.460434,1.24427,0.460434,
1763897445237,1.24427,0.460434,1.24427,0.460434,
1763897445266,1.24427,0.460434,1.24427,0.460434,
1763897445302,1.24427,0.460435,1.24427,0.460435,
1763897445345,1.24426,0.460435,1.24426,0.460435,
1763897445391,1.24426,0.460436,1.24426,0.460436,
1763897445420,1.24426,0.460436,1.24426,0.460436,
1763897445457,1.24426,0.460437,1.24426,0.460436,
1763897445500,1.24426,0.460437,1.24426,0.460437,
1763897445531,1.24426,0.460437,1.24426,0.460437,
1763897445570,1.24426,0.460438,1.24426,0.460438,
1763897445608,1.24426,0.460438,1.24426,0.460438,
1763897445643,1.24425,0.460438,1.24425,0.460438,
1763897445679,1.24425,0.460439,1.24425,0.460439,
1763897445729,1.24425,0.460439,1.24425,0.460439,
1763897445764,1.24425,0.46044,1.24425,0.46044,
1763897445799,1.24425,0.46044,1.24425,0.46044,
1763897445828,1.24425,0.460441,1.24425,0.460441,
1763897445874,1.24425,0.460441,1.24425,0.460441,
1763897445919,1.24425,0.460441,1.24425,0.460441,
1763897445950,1.24424,0.460442,1.24424,0.460442,
1763897445987,1.24424,0.460442,1.24424,0.460442,
1763897446019,1.24424,0.460442,1.24424,0.460442,
1763897446048,1.24424,0.460443,1.24424,0.460443,
1763897446088,1.24424,0.460443,1.24424,0.460443,
1763897446119,1.24424,0.460444,1.24424,0.460443,
1763897446156,1.24424,0.460444,1.24424,0.460444,
1763897446196,1.24424,0.460444,1.24424,0.460444,
1763897446239,1.24423,0.460445,1.24423,0.460445,
1763897446273,1.24423,0.460445,1.24423,0.460445,
1763897446309,1.24423,0.460445,1.24423,0.460445,
1763897446366,1.24423,0.460446,1.24423,0.460446,
1763897446396,1.24423,0.460446,1.24423,0.460446,
1763897446427,1.24423,0.460447,1.24423,0.460447,
1763897446472,1.24423,0.460447,1.24423,0.460447,
1763897446505,1.24422,0.460448,1.24422,0.460448,
1763897446539,1.24422,0.460448,1.24422,0.460448,
1763897446576,1.24422,0.460448,1.24422,0.460448,
1763897446613,1.24422,0.460449,1.24422,0.460449,
1763897446653,1.24422,0.460449,1.24422,0.460449,
1763897446702,1.24422,0.460449,1.24422,0.460449,
1763897446744,1.24422,0.46045,1.24422,0.46045,
1763897446783,1.24422,0.46045,1.24422,0.46045,
1763897446817,1.24421,0.460451,1.24421,0.460451,
1763897446861,1.24421,0.460451,1.24421,0.460451,
1763897446904,1.24421,0.460452,1.24421,0.460452,
1763897446932,1.24421,0.460452,1.24421,0.460452,
1763897446963,1.24421,0.460452,1.24421,0.460452,
1763897447007,1.24421,0.460453,1.24421,0.460453,
1763897447051,1.24421,0.460453,1.24421,0.460453,
1763897447077,1.24421,0.460454,1.24421,0.460454,
1763897447121,1.2442,0.460454,1.2442,0.460454,
1763897447157,1.2442,0.460454,1.2442,0.460454,
1763897447194,1.2442,0.460455,1.2442,0.460455,
1763897447230,1.2442,0.460455,1.2442,0.460455,
1763897447271,1.2442,0.460456,1.2442,0.460456,
1763897447308,1.2442,0.460456,1.2442,0.460456,
1763897447342,1.2442,0.460456,1.2442,0.460456,
1763897447370,1.2442,0.460456,1.2442,0.460457,
1763897447412,1.24419,0.460457,1.24419,0.460457,
1763897447451,1.24419,0.460457,1.24419,0.460457,
1763897447495,1.24419,0.460458,1.24419,0.460458,
1763897447536,1.24419,0.460458,1.24419,0.460458,
1763897447568,1.24419,0.460459,1.24419,0.460459,
1763897447603,1.24419,0.460459,1.24419,0.460459,
1763897447651,1.24419,0.460459,1.24419,0.460459,
1763897447688,1.24419,0.46046,1.24419,0.46046,
1763897447735,1.24418,0.46046,1.24418,0.46046,
1763897447772,1.24418,0.460461,1.24418,0.460461,
1763897447799,1.24418,0.460461,1.24418,0.460461,
1763897447843,1.24418,0.460461,1.24418,0.460461,
1763897447885,1.24418,0.460462,1.24418,0.460462,
1763897447914,1.24418,0.460462,1.24418,0.460462,
1763897447945,1.24418,0.460463,1.24418,0.460463,
1763897447978,1.24418,0.460463,1.24418,0.460463,
1763897448014,1.24417,0.460463,1.24417,0.460463,
1763897448054,1.24417,0.460464,1.24417,0.460464,
1763897448096,1.24417,0.460464,1.24417,0.460464,
1763897448128,1.24417,0.460464,1.24417,0.460464,
1763897448175,1.24417,0.460465,1.24417,0.460465,
1763897448211,1.24417,0.460465,1.24417,0.460465,
1763897448251,1.24417,0.460466,1.24417,0.460466,
1763897448287,1.24417,0.460466,1.24417,0.460466,
1763897448328,1.24416,0.460466,1.24416,0.460466,
1763897448358,1.24416,0.460467,1.24416,0.460467,
1763897448393,1.24416,0.460467,1.24416,0.460467,
1763897448435,1.24416,0.460468,1.24416,0.460468,
1763897448478,1.24416,0.460468,1.24416,0.460468,
1763897448517,1.24416,0.460469,1.24416,0.460469,
1763897448555,1.24416,0.460469,1.24416,0.460469,
1763897448597,1.24416,0.460469,1.24416,0.460469,
1763897448645,1.24415,0.46047,1.24415,0.46047,
1763897448675,1.24415,0.46047,1.24415,0.46047,
1763897448715,1.24415,0.460471,1.24415,0.460471,
1763897448742,1.24415,0.460471,1.24415,0.460471,
1763897448776,1.24415,0.460471,1.24415,0.460471,
1763897448816,1.24415,0.460472,1.24415,0.460472,
1763897448863,1.24415,0.460472,1.24415,0.460472,
1763897448892,1.24415,0.460472,1.24415,0.460472,
1763897448932,1.24414,0.460473,1.24414,0.460473,
1763897448973,1.24414,0.460473,1.24414,0.460473,
1763897449007,1.24414,0.460474,1.24414,0.460474,
1763897449047,1.24414,0.460474,1.24414,0.460474,
1763897449087,1.24414,0.460475,1.24414,0.460475,
1763897449129,1.24414,0.460475,1.24414,0.460475,
1763897449173,1.24414,0.460475,1.24414,0.460475,
1763897449197,1.24414,0.460476,1.24414,0.460476,
1763897449240,1.24413,0.460476,1.24413,0.460476,
1763897449296,1.24413,0.460476,1.24413,0.460476,
1763897449320,1.24413,0.460477,1.24413,0.460477,
1763897449353,1.24413,0.460477,1.24413,0.460477,
1763897449396,1.24413,0.460478,1.24413,0.460478,
1763897449429,1.24413,0.460478,1.24413,0.460478,
1763897449470,1.24413,0.460479,1.24413,0.460479,
1763897449511,1.24413,0.460479,1.24413,0.460479,
1763897449539,1.24412,0.460479,1.24412,0.460479,
1763897449583,1.24412,0.460479,1.24412,0.460479,
1763897449617,1.24412,0.46048,1.24412,0.46048,
1763897449652,1.24412,0.46048,1.24412,0.46048,
1763897449691,1.24412,0.460481,1.24412,0.460481,
1763897449719,1.24412,0.460481,1.24412,0.460481,
1763897449760,1.24412,0.460482,1.24412,0.460482,
1763897449798,1.24412,0.460482,1.24412,0.460482,
1763897449852,1.24411,0.460482,1.24411,0.460482,
1763897449885,1.24411,0.460483,1.24411,0.460483,
1763897449915,1.24411,0.460483,1.24411,0.460483,
1763897449945,1.24411,0.460483,1.24411,0.460483,
1763897449981,1.24411,0.460484,1.24411,0.460484,
1763897450018,1.24411,0.460484,1.24411,0.460484,
1763897450060,1.24411,0.460485,1.24411,0.460485,
1763897450100,1.24411,0.460485,1.24411,0.460485,
1763897450141,1.2441,0.460486,1.2441,0.460486,
1763897450191,1.2441,0.460486,1.2441,0.460486,
1763897450211,1.2441,0.460486,1.2441,0.460486,
1763897450260,1.2441,0.460487,1.2441,0.460487,
1763897450292,1.2441,0.460487,1.2441,0.460487,
1763897450326,1.2441,0.460488,1.2441,0.460488,
1763897450369,1.2441,0.460488,1.2441,0.460488,
1763897450412,1.2441,0.460488,1.2441,0.460488,
1763897450444,1.24409,0.460489,1.24409,0.460489,
1763897450485,1.24409,0.460489,1.24409,0.460489,
1763897450529,1.24409,0.460489,1.24409,0.460489,
1763897450573,1.24409,0.46049,1.24409,0.46049,
1763897450619,1.24409,0.46049,1.24409,0.46049,
1763897450646,1.24409,0.460491,1.24409,0.460491,
1763897450688,1.24409,0.460491,1.24409,0.460491,
1763897450733,1.24409,0.460491,1.24409,0.460491,
1763897450767,1.24408,0.460492,1.24408,0.460492,
1763897450800,1.24408,0.460492,1.24408,0.460492,
1763897450842,1.24408,0.460493,1.24408,0.460493,
1763897450874,1.24408,0.460493,1.24408,0.460493,
1763897450916,1.24408,0.460493,1.24408,0.460493,
1763897450950,1.24408,0.460494,1.24408,0.460494,
1763897450986,1.24408,0.460494,1.24408,0.460494,
1763897451030,1.24408,0.460495,1.24408,0.460495,
1763897451080,1.24407,0.460495,1.24407,0.460495,
1763897451111,1.24407,0.460495,1.24407,0.460495,
1763897451142,1.24407,0.460496,1.24407,0.460496,
1763897451182,1.24407,0.460496,1.24407,0.460496,
1763897451216,1.24407,0.460496,1.24407,0.460497,
1763897451262,1.24407,0.460497,1.24407,0.460497,
1763897451307,1.24407,0.460497,1.24407,0.460497,
1763897451348,1.24407,0.460498,1.24407,0.460498,
1763897451380,1.24406,0.460498,1.24406,0.460498,
1763897451417,1.24406,0.460499,1.24406,0.460499,
1763897451466,1.24406,0.460499,1.24406,0.460499,
1763897451506,1.24406,0.460499,1.24406,0.460499,
1763897451537,1.24406,0.4605,1.24406,0.4605,
1763897451573,1.24406,0.4605,1.24406,0.4605,
1763897451617,1.24406,0.4605,1.24406,0.4605,
1763897451660,1.24406,0.460501,1.24406,0.460501,
1763897451700,1.24405,0.460501,1.24405,0.460501,
1763897451736,1.24405,0.460502,1.24405,0.460502,
1763897451774,1.24405,0.460502,1.24405,0.460502,
1763897451814,1.24405,0.460503,1.24405,0.460503,
1763897451855,1.24405,0.460503,1.24405,0.460503,
1763897451895,1.24405,0.460503,1.24405,0.460504,
1763897451951,1.24405,0.460504,1.24405,0.460504,
1763897451971,1.24405,0.460504,1.24405,0.460504,
1763897452012,1.24404,0.460504,1.24404,0.460504,
1763897452045,1.24404,0.460505,1.24404,0.460505,
1763897452084,1.24404,0.460505,1.24404,0.460505,
1763897452121,1.24404,0.460506,1.24404,0.460506,
1763897452160,1.24404,0.460506,1.24404,0.460506,
1763897452194,1.24404,0.460507,1.24404,0.460507,
1763897452230,1.24404,0.460507,1.24404,0.460507,
1763897452269,1.24404,0.460507,1.24404,0.460507,
1763897452314,1.24403,0.460508,1.24403,0.460508,
1763897452342,1.24403,0.460508,1.24403,0.460508,
1763897452377,1.24403,0.460508,1.24403,0.460508,
1763897452416,1.24403,0.460509,1.24403,0.460509,
1763897452455,1.24403,0.460509,1.24403,0.460509,
1763897452486,1.24403,0.46051,1.24403,0.46051,
1763897452525,1.24403,0.46051,1.24403,0.46051,
1763897452561,1.24403,0.460511,1.24403,0.460511,
1763897452595,1.24402,0.460511,1.24402,0.460511,
1763897452637,1.24402,0.460511,1.24402,0.460511,
1763897452678,1.24402,0.460512,1.24402,0.460512,
1763897452712,1.24402,0.460512,1.24402,0.460512,
1763897452750,1.24402,0.460512,1.24402,0.460512,
1763897452789,1.24402,0.460513,1.24402,0.460513,
1763897452823,1.24402,0.460513,1.24402,0.460513,
1763897452853,1.24402,0.460514,1.24402,0.460514,
1763897452899,1.24401,0.460514,1.24401,0.460514,
1763897452935,1.24401,0.460514,1.24401,0.460514,
1763897452969,1.24401,0.460515,1.24401,0.460515,
1763897453008,1.24401,0.460515,1.24401,0.460515,
1763897453046,1.24401,0.460516,1.24401,0.460516,
1763897453089,1.24401,0.460516,1.24401,0.460516,
1763897453130,1.24401,0.460516,1.24401,0.460516,
1763897453160,1.24401,0.460517,1.24401,0.460517,
1763897453205,1.244,0.460517,1.244,0.460517,
1763897453232,1.244,0.460518,1.244,0.460518,
1763897453267,1.244,0.460518,1.244,0.460518,
1763897453297,1.244,0.460518,1.244,0.460519,
1763897453333,1.244,0.460519,1.244,0.460519,
1763897453370,1.244,0.460519,1.244,0.460519,
1763897453406,1.244,0.46052,1.244,0.46052,
1763897453444,1.244,0.46052,1.244,0.46052,
1763897453480,1.24399,0.46052,1.24399,0.46052,
1763897453524,1.24399,0.460521,1.24399,0.460521,
1763897453556,1.24399,0.460521,1.24399,0.460521,
1763897453592,1.24399,0.460522,1.24399,0.460522,
1763897453629,1.24399,0.460522,1.24399,0.460522,
1763897453672,1.24399,0.460522,1.24399,0.460522,
1763897453707,1.24399,0.460523,1.24399,0.460523,
1763897453740,1.24399,0.460523,1.24399,0.460523,
1763897453783,1.24398,0.460523,1.24398,0.460523,
1763897453823,1.24398,0.460524,1.24398,0.460524,
1763897453866,1.24398,0.460524,1.24398,0.460524,
1763897453919,1.24398,0.460525,1.24398,0.460525,
1763897453952,1.24398,0.460525,1.24398,0.460525,
1763897453983,1.24398,0.460526,1.24398,0.460526,
1763897454013,1.24398,0.460526,1.24398,0.460526,
1763897454042,1.24398,0.460526,1.24398,0.460526,
1763897454077,1.24397,0.460527,1.24397,0.460527,
1763897454116,1.24397,0.460527,1.24397,0.460527,
1763897454155,1.24397,0.460527,1.24397,0.460527,
1763897454193,1.24397,0.460528,1.24397,0.460528,
1763897454236,1.24397,0.460528,1.24397,0.460528,
1763897454269,1.24397,0.460529,1.24397,0.460529,
1763897454313,1.24397,0.460529,1.24397,0.460529,
1763897454351,1.24397,0.46053,1.24397,0.46053,
1763897454380,1.24396,0.46053,1.24396,0.46053,
1763897454423,1.24396,0.46053,1.24396,0.46053,
1763897454470,1.24396,0.460531,1.24396,0.460531,
1763897454498,1.24396,0.460531,1.24396,0.460531,
1763897454534,1.24396,0.460532,1.24396,0.460532,
1763897454571,1.24396,0.460532,1.24396,0.460532,
1763897454593,1.24396,0.460532,1.24396,0.460532,
1763897454638,1.24396,0.460533,1.24396,0.460533,
1763897454682,1.24395,0.460533,1.24395,0.460533,
1763897454711,1.24395,0.460533,1.24395,0.460533,
1763897454752,1.24395,0.460534,1.24395,0.460534,
1763897454793,1.24395,0.460534,1.24395,0.460534,
1763897454831,1.24395,0.460535,1.24395,0.460535,
1763897454872,1.24395,0.460535,1.24395,0.460535,
1763897454901,1.24395,0.460535,1.24395,0.460535,
1763897454937,1.24395,0.460536,1.24395,0.460536,
1763897454979,1.24394,0.460536,1.24394,0.460536,
1763897455009,1.24394,0.460537,1.24394,0.460537,
1763897455043,1.24394,0.460537,1.24394,0.460537,
1763897455083,1.24394,0.460537,1.24394,0.460537,
1763897455134,1.24394,0.460538,1.24394,0.460538,
1763897455167,1.24394,0.460538,1.24394,0.460538,
1763897455210,1.24394,0.460539,1.24394,0.460539,
1763897455251,1.24394,0.460539,1.24394,0.460539,
1763897455295,1.24393,0.460539,1.24393,0.460539,
1763897455337,1.24393,0.46054,1.24393,0.46054,
1763897455365,1.24393,0.46054,1.24393,0.46054,
1763897455402,1.24393,0.460541,1.24393,0.460541,
1763897455442,1.24393,0.460541,1.24393,0.460541,
1763897455475,1.24393,0.460541,1.24393,0.460541,
1763897455511,1.24393,0.460542,1.24393,0.460542,
1763897455549,1.24393,0.460542,1.24393,0.460542,
1763897455579,1.24392,0.460543,1.24392,0.460543,
1763897455620,1.24392,0.460543,1.24392,0.460543,
1763897455659,1.24392,0.460543,1.24392,0.460543,
1763897455700,1.24392,0.460544,1.24392,0.460544,
1763897455737,1.24392,0.460544,1.24392,0.460544,
1763897455773,1.24392,0.460545,1.24392,0.460545,
1763897455813,1.24392,0.460545,1.24392,0.460545,
1763897455856,1.24392,0.460545,1.24392,0.460545,
1763897455905,1.24391,0.460546,1.24391,0.460546,
1763897455941,1.24391,0.460546,1.24391,0.460546,
1763897455992,1.24391,0.460547,1.24391,0.460546,
1763897456028,1.24391,0.460547,1.24391,0.460547,
1763897456068,1.24391,0.460547,1.24391,0.460547,
1763897456109,1.24391,0.460548,1.24391,0.460548,
1763897456146,1.24391,0.460548,1.24391,0.460548,
1763897456178,1.24391,0.460549,1.24391,0.460549,
1763897456214,1.2439,0.460549,1.2439,0.460549,
1763897456248,1.2439,0.460549,1.2439,0.460549,
1763897456284,1.2439,0.46055,1.2439,0.46055,
1763897456320,1.2439,0.46055,1.2439,0.46055,
1763897456360,1.2439,0.46055,1.2439,0.46055,
1763897456396,1.2439,0.460551,1.2439,0.460551,
1763897456440,1.2439,0.460551,1.2439,0.460551,
1763897456480,1.2439,0.460552,1.2439,0.460552,
1763897456513,1.24389,0.460552,1.24389,0.460552,
1763897456546,1.24389,0.460552,1.24389,0.460552,
1763897456584,1.24389,0.460553,1.24389,0.460553,
1763897456615,1.24389,0.460553,1.24389,0.460553,
1763897456656,1.24389,0.460554,1.24389,0.460554,
1763897456696,1.24389,0.460554,1.24389,0.460554,
1763897456728,1.24389,0.460554,1.24389,0.460555,
1763897456769,1.24389,0.460555,1.24389,0.460555,
1763897456805,1.24388,0.460555,1.24388,0.460555,
1763897456843,1.24388,0.460555,1.24388,0.460556,
1763897456885,1.24388,0.460556,1.24388,0.460556,
1763897456931,1.24388,0.460556,1.24388,0.460556,
1763897456966,1.24388,0.460557,1.24388,0.460557,
1763897457010,1.24388,0.460557,1.24388,0.460557,
1763897457048,1.24388,0.460558,1.24388,0.460558,
1763897457081,1.24388,0.460558,1.24388,0.460558,
1763897457117,1.24387,0.460558,1.24387,0.460558,
1763897457160,1.24387,0.460559,1.24387,0.460559,
1763897457190,1.24387,0.460559,1.24387,0.460559,
1763897457232,1.24387,0.46056,1.24387,0.46056,
1763897457279,1.24387,0.46056,1.24387,0.46056,
1763897457312,1.24387,0.46056,1.24387,0.46056,
1763897457347,1.24387,0.460561,1.24387,0.460561,
1763897457381,1.24387,0.460561,1.24387,0.460561,
1763897457425,1.24386,0.460562,1.24386,0.460561,
1763897457463,1.24386,0.460562,1.24386,0.460562,
1763897457509,1.24386,0.460562,1.24386,0.460562,
1763897457541,1.24386,0.460563,1.24386,0.460563,
1763897457577,1.24386,0.460563,1.24386,0.460563,
1763897457617,1.24386,0.460564,1.24386,0.460564,
1763897457663,1.24386,0.460564,1.24386,0.460564,
1763897457698,1.24386,0.460564,1.24386,0.460564,
1763897457737,1.24385,0.460565,1.24385,0.460565,
1763897457776,1.24385,0.460565,1.24385,0.460565,
1763897457817,1.24385,0.460566,1.24385,0.460566,
1763897457854,1.24385,0.460566,1.24385,0.460566,
