step,x,y,z,yaw,lane_id,segment_id,segment_type,direction,source,target,connect_next
2183,6.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2184,6.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2185,5.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2186,5.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2187,4.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2188,4.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2189,3.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2190,3.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2191,2.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2192,2.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2193,1.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2194,1.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2195,0.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2196,0.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2197,-0.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2198,-1.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2199,-1.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2200,-2.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2201,-2.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2202,-3.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2203,-3.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2204,-4.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2205,-4.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2206,-5.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2207,-5.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2208,-6.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2209,-6.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2210,-7.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2211,-7.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2212,-8.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2213,-8.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2214,-9.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2215,-9.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2216,-10.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2217,-10.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2218,-11.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2219,-11.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2220,-12.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2221,-12.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2222,-13.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2223,-13.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2224,-14.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2225,-14.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2226,-15.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2227,-15.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2228,-16.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2229,-16.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2230,-17.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2231,-17.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2232,-18.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2233,-18.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2234,-19.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2235,-19.500,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,1
2236,-20.000,-34.000,0.500,180.000,H_y-34.0_x-20.0_20.0_rev,H_y-34.0_x-20.0_20.0_rev,straight,bidirectional,J_20p00_m34p00,J_m20p00_m34p00,0
2237,20.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2238,20.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2239,21.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2240,21.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2241,22.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2242,22.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2243,23.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2244,23.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2245,24.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2246,24.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2247,25.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2248,25.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2249,26.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2250,26.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2251,27.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2252,27.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2253,28.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2254,28.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2255,29.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2256,29.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2257,30.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2258,30.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2259,31.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2260,31.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2261,32.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2262,32.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2263,33.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2264,33.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2265,34.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2266,34.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2267,35.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2268,35.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2269,36.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2270,36.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2271,37.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2272,37.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2273,38.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2274,38.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2275,39.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2276,39.500,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,1
2277,40.000,-34.000,0.500,0.000,H_y-34.0_x20.0_40.0_fwd,H_y-34.0_x20.0_40.0_fwd,straight,bidirectional,J_20p00_m34p00,J_40p00_m34p00,0
2278,20.000,-34.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2279,20.000,-33.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2280,20.000,-33.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2281,20.000,-32.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2282,20.000,-32.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2283,20.000,-31.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2284,20.000,-31.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2285,20.000,-30.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2286,20.000,-30.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2287,20.000,-29.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2288,20.000,-29.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2289,20.000,-28.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2290,20.000,-28.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2291,20.000,-27.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2292,20.000,-27.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2293,20.000,-26.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2294,20.000,-26.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2295,20.000,-25.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2296,20.000,-25.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2297,20.000,-24.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2298,20.000,-24.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2299,20.000,-23.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2300,20.000,-23.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2301,20.000,-22.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2302,20.000,-22.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2303,20.000,-21.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2304,20.000,-21.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2305,20.000,-20.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2306,20.000,-20.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2307,20.000,-19.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2308,20.000,-19.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2309,20.000,-18.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2310,20.000,-18.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2311,20.000,-17.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2312,20.000,-17.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2313,20.000,-16.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2314,20.000,-16.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2315,20.000,-15.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2316,20.000,-15.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2317,20.000,-14.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2318,20.000,-14.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2319,20.000,-13.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2320,20.000,-13.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2321,20.000,-12.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2322,20.000,-12.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2323,20.000,-11.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2324,20.000,-11.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2325,20.000,-10.500,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
2326,20.000,-10.000,0.500,90.000,V_x20.0_y-34.0_-3.0_fwd,V_x20.0_y-34.0_-3.0_fwd,straight,bidirectional,J_20p00_m34p00,J_20p00_m3p00,1
